sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
164986	ATEN08	ATEN8_trim_1.fastq.gz	2ed17146f14efe6c974d50d563208be0fbf3e5b49468e75ccf542195723322ca	ATEN8_trim_2.fastq.gz	c066a8b39e7ac9cee3b06d06e3c8b750f39580ec0967c31f2fb4a1e0ea886de3	835	20230426T085852_jquijano	1.0764583138683859	1.0230049726452604	0.007599115512784578	1.022153705606943	0.007516065070021905	0.000851267038317398	8.305044276267297e-05	0.0	0.0	1.0	5.190652672667061e-05	0	0	0.006592128894287168	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164992	ATEN14	ATEN14_trim_1.fastq.gz	85b6e76e69157b983699405bfc98570c9c074c0830b19af0910f639497e2d7d9	ATEN14_trim_2.fastq.gz	6907897e29e45a59cab9d9d359342f231c19e46923cce6163ab9fbec65d0b63c	835	20230426T085852_jquijano	1.0739404647966821	1.0195955728974944	0.007767061768386954	1.0189207097106678	0.007717980809345015	0.0006748631868266706	4.908095904193968e-05	0.0	0.0	1.0	6.13511988024246e-05	0	0	0.006822253306829616	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164988	ATEN10	ATEN10_trim_1.fastq.gz	88d9549a879e318488e4aba29a979dd721ed1cb2f28096a3acbe5f3265f5ef21	ATEN10_trim_2.fastq.gz	7aaba24c08b800e060f95a2695af0811af8e1490c8fbc9bb57475331a24f3b29	835	20230426T085852_jquijano	1.0813027340481043	1.0258243002431797	0.007561213338452905	1.024170284825393	0.007482450699510687	0.001654015417786573	7.876263894221775e-05	0.0	0.0	1.0	4.92266493388861e-05	0	0	0.007413533390436247	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
165006	ATEN28	ATEN28_trim_1.fastq.gz	a655337a236a6dd0591a8d32295e362cc02f4b98bbdad8fe6fd4f9a0282ae8c5	ATEN28_trim_2.fastq.gz	58a0a506d82ae6206c5eea9d5ea1d19a3c0284c10acb6cb4ebfe1c794303fd50	835	20230426T085852_jquijano	1.0828491360188701	1.0239014942491425	0.00806093853128618	1.0233929518183096	0.00801765832440679	0.0005085424308328194	4.328020687938888e-05	0.0	0.0	1.0	5.410025859923611e-05	0	0	0.007812077341729694	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164965	AMIL17	AMILMAGB_trim_1.fastq.gz	d744d02006e6ed0d5a4b10aba92e99dfaea341d9c49ba6c61f32a095a0127c4d	AMILMAGB_trim_2.fastq.gz	225d5f00ebb55b7c94a88f5e7e9f131d3e3f03ba58315bcc2b14abab1e37c481	835	20230426T085852_jquijano	1.0892372490061601	1.0258905143191774	0.008761557259817336	1.0250233679065734	0.008705249051206685	0.0008671464126040295	5.630820861065126e-05	0.0	0.0	1.0	5.630820861065126e-05	0	0	0.007815579355158395	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164953	AMIL05	AMILCANE_trim_1.fastq.gz	72ee5b7864aa8065ae1f28e6569c6d49950696fd965c1d7ac1a4033647ad84b0	AMILCANE_trim_2.fastq.gz	fbe8cbaa543bcd19b38d51c3c8a13ded1eb4d0c47d44ca8b24d1f78111a52679	835	20230426T085852_jquijano	1.0815632621257045	1.0261690565579493	0.008490270089760067	1.0250963883463706	0.00840931399832016	0.001072668211578745	8.095609143990528e-05	0.0	0.0	1.0	5.0597557149940804e-05	0	0	0.00819680425829041	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.29466000	120.01467000	20211005	NoData
165003	ATEN25	ATEN25_trim_1.fastq.gz	a96182d7c531e12271a76330b12e8a983d9e1d79c118285d593322765043aeaf	ATEN25_trim_2.fastq.gz	cef2fe0e88987985d81c2624ff867d6ba9d4dac077f01bf1f55d4dc916790b7a	835	20230426T085852_jquijano	1.089406760887865	1.0186227164650805	0.00973225230014916	1.0176480144137758	0.00967317944855493	0.0009747020513047717	5.9072851594228586e-05	0.0	0.0	1.0	7.384106449278573e-05	0	0	0.008284967436090558	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164987	ATEN09	ATEN9_trim_1.fastq.gz	c87f994d92411a8fc1b41b67b55e4388e5d980f3f94c825b475b9a3df680339b	ATEN9_trim_2.fastq.gz	6faeb055fb51ca63a3ecc212b17f6c5df7b5db0d4746d68ae10b36ee03875c84	835	20230426T085852_jquijano	1.0822596835449587	1.02490867509029	0.007988989268676331	1.0243912535055313	0.00793724711020045	0.0005174215847588298	5.174215847588298e-05	0.0	0.0	1.0	5.174215847588298e-05	0	0	0.008371881241397866	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164926	ADIG18	ADIG18_trim_1.fastq.gz	683a90cdd8d43f4980777a3e2440ccaf78a82b598015f11355441a5960f0665e	ADIG18_trim_2.fastq.gz	3ad888b34d630b41d600f29edcc8c5758a4b8e8617e159f1e40428c1b5808fe9	835	20230426T085852_jquijano	1.0810418631647682	1.0246680693608068	0.008364341165618102	1.0238077963536862	0.008291788020439258	0.000860273007120573	7.25531451788435e-05	0.0	0.0	1.0	5.182367512774536e-05	0	0	0.00837470590064365	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164983	ATEN05	ATEN5_trim_1.fastq.gz	a87b7cbef4a1c614e9155740f65a339eab36fbb429d9ab7d30be93ff4cbf068e	ATEN5_trim_2.fastq.gz	381262a175c453f0ef1b046ff3a78834688812b04a9d4910cbe5ee13d4e60259	835	20230426T085852_jquijano	1.0820198581560283	1.0234212765957447	0.00828368794326241	1.0226836879432624	0.008226950354609928	0.0007375886524822695	5.673758865248227e-05	0.0	0.0	1.0	5.673758865248227e-05	0	0	0.008521985815602836	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164955	AMIL07	AMILCANG_trim_1.fastq.gz	1fe5ef7d49e7fa527c4c5d9823da663de09aa505a7d32732f5152b290ad308c3	AMILCANG_trim_2.fastq.gz	ac9f270472023a1527cac4fa64b01f4e17a7bf1a03c5512d7a2a4fef07fbeb05	835	20230426T085852_jquijano	1.083664896958648	1.0224683115507323	0.009423387245784112	1.0216183589756225	0.009349478326209335	0.0008499525751099396	7.390891957477735e-05	0.0	0.0	1.0	7.390891957477735e-05	0	0	0.008474889444574469	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.29466000	120.01467000	20211005	NoData
164999	ATEN21	ATEN21_trim_1.fastq.gz	bb0af3b4e6793122a45bceeeb04ce233a83e02d4b491abd0d769954721da14f6	ATEN21_trim_2.fastq.gz	8c7a69c5e352a6b1fab4ccbfc94665a108b3a9684f20cc0494d7480c9b0359b4	835	20230426T085852_jquijano	1.0809676039532632	1.0246065872712127	0.008149665683603863	1.023976226389608	0.008104639906346384	0.0006303608816047188	4.5025777257479905e-05	0.0	0.0	1.0	5.6282221571849885e-05	0	0	0.008689975010693622	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
165007	ATEN29	ATEN29_trim_1.fastq.gz	8e873efd61540b2cc37fd9472e7583061afaf7b14dc8e97ee2c9cb0157c9909f	ATEN29_trim_2.fastq.gz	7326ee4a938ac430507b4039acbd30c06bf3d0609d4867b637aacc950eda1b92	835	20230426T085852_jquijano	1.083900272331702	1.0239169539045934	0.007798132869732994	1.0233140054868306	0.007757936308548804	0.0006029484177628604	4.019656118419069e-05	0.0	0.0	1.0	5.024570148023837e-05	0	0	0.009124619388811287	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164922	ADIG14	ADIG14_trim_1.fastq.gz	4c6a1ae64a264ee2b0fbcf67e5a9110070a73cb97877b03d509216afce14bc2c	ADIG14_trim_2.fastq.gz	d259d7b61b4d01c26e1889bf1fe53cd3d96828d37966cca678783797551d0df2	835	20230426T085852_jquijano	1.0769166608744005	1.020796552443178	0.008160144574963508	1.0204768193508027	0.008132341697365677	0.00031973309237506083	2.7802877597831377e-05	0.0	0.0	1.0	6.950719399457844e-05	0	0	0.009466879822061583	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164981	ATEN03	ATEN03_trim_1.fastq.gz	e5f6ad3de965a46e1b4ce0b499c2aaf262d9f04c2be676c1027d0a2ea79ae958	ATEN03_trim_2.fastq.gz	4ada4c849738924ef5714703c3e79a6199e7ff59ae63cef5a433bb0fe2724d01	835	20230426T085852_jquijano	1.0843646227026595	1.0250700545478115	0.007997686454791132	1.0244617517127215	0.007937853389044566	0.0006083028350900987	5.983306574656708e-05	0.0	0.0	1.0	4.986088812213923e-05	0	0	0.009643095762821727	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164937	ADIG29	ADIG29_trim_1.fastq.gz	f5b6c566aa9f060de92f6a8bb2f5d70a525d9273309de6f73037f1d22cfb06a1	ADIG29_trim_2.fastq.gz	9c81bd8d078e91a31592419e6ee27672216933558ae216bc2f7bd9e17c452411	835	20230426T085852_jquijano	1.0847240302641754	1.0293539009660653	0.007526892245049772	1.0286491724333688	0.007487740659899968	0.0007047285326964675	3.915158514980375e-05	0.0	0.0	1.0	5.872737772470563e-05	0	0	0.008613348732956825	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164952	AMIL04	AMILCAND_trim_1.fastq.gz	c733f97404973a97ff3436d54b2a107b51567f3180ec37636835e4e92413ea6c	AMILCAND_trim_2.fastq.gz	7e98503e9d3bdd9c35c0b41668e191b6cdd3dd12c447a94c0b156c78f686a8b5	835	20230426T085852_jquijano	1.0969715608358557	1.0191806542464512	0.010310613295349703	1.0186626956507665	0.010245868470889109	0.0005179585956847575	6.474482446059469e-05	0.0	0.0	1.0	9.711723669089202e-05	0	0	0.00694388242339878	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.29466000	120.01467000	20211005	NoData
164940	ADIG32	ADIG32_trim_1.fastq.gz	f45933886ea1a4fe7fa559986e4bf73d79cebe06272001bb1aa220cc7d406976	ADIG32_trim_2.fastq.gz	55e2b52ccaf0b3e6c8f1f9878ad8eb8717c14e060b0792cbea6471182b6ef0de	835	20230426T085852_jquijano	1.0828474535935269	1.0118693479295573	0.009608519752498811	1.011066158971918	0.009534150404569253	0.0008031889576392194	7.436934792955735e-05	0.0	0.0	1.0	8.924321751546882e-05	0	0	0.008106258924321751	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164980	ATEN02	ATEN02_trim_1.fastq.gz	1c57cece929f15a852990b702c8c9ff9be081e47c822623b3ac48fa580d9d2af	ATEN02_trim_2.fastq.gz	31792e2655eb6142e4994d97017feab07f4819aef09507559b97ec363827519d	835	20230426T085852_jquijano	1.0732547158946957	1.0124951056037959	0.008522007508579588	1.0112974180620495	0.00844139392403897	0.0011976875417463206	8.061358454061773e-05	0.0	0.0	1.0	6.909735817767234e-05	0	0	0.007761936568625193	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
165000	ATEN22	ATEN22_trim_1.fastq.gz	42db3c19be629ad98553d3cdf3aaac234a344cbac8cd6c9d2ea4db3c9ab11763	ATEN22_trim_2.fastq.gz	9426765dc31da39adc5f6b6d245eff4c6b9a9a0a3557e562a6629dad166c8829	835	20230426T085852_jquijano	1.074739768539471	1.0120126721406866	0.008818775457425487	1.0112497575483288	0.00876705243421478	0.0007629145923579233	5.1723023210706665e-05	0.0	0.0	1.0	7.758453481606e-05	0	0	0.007280015516906963	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
165005	ATEN27	ATEN27_trim_1.fastq.gz	4b5dd230fb8c667718729c58998213d902706315124a665d183f417fe6870877	ATEN27_trim_2.fastq.gz	2340f3da94b5b101aa4c167de651046f5fb2cc783ec499dcc37a9d06e0ff80e8	835	20230426T085852_jquijano	1.0730285885946027	1.0173934811996195	0.007850598307715416	1.016582386221399	0.0078105442347168675	0.0008110949782205978	4.005407299854804e-05	0.0	0.0	1.0	6.008110949782206e-05	0	0	0.007930706453712511	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164956	AMIL08	AMILCANH_trim_1.fastq.gz	e822baf469edd57dd80ee972e046c34fd08b1dce2423e4ebaf63c294c4a51ed6	AMILCANH_trim_2.fastq.gz	3e841a50c22c4cc8b11dd32c4db1744aae92cc6f230fc014833c3000692c320a	835	20230426T085852_jquijano	1.075596375105504	1.0178468304384523	0.00819599307005464	1.017047221358447	0.008140464661720937	0.0007996090800053308	5.552840833370352e-05	0.0	0.0	1.0	6.663409000044423e-05	0	0	0.007396383990049309	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.29466000	120.01467000	20211005	NoData
164982	ATEN04	ATEN4_trim_1.fastq.gz	f142e405ed88b71dd29f7891c29e3a231118b227b718d502c893e598c1bf91d0	ATEN4_trim_2.fastq.gz	9af599a16d026aad9e97bed13c2ae80d11028c4558df8e1cdaf7eed9ba1cc9cc	835	20230426T085852_jquijano	1.0759604854900529	1.0180347691184524	0.008247399160430735	1.0173731520350429	0.00819036320496441	0.0006616170834093813	5.703595546632597e-05	0.0	0.0	1.0	6.844314655959117e-05	0	0	0.008897609052746851	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164985	ATEN07	ATEN7_trim_1.fastq.gz	5c1d808159ac126ef6dae5a01303deb4439e6341ffa2a6358450d406c98a03f7	ATEN7_trim_2.fastq.gz	a180e5e65086893de7e33a3eb7f7833e111f6d5f37549ca845dc12368c537bad	835	20230426T085852_jquijano	1.0705319602705503	1.0173156216358947	0.007840269737777506	1.016310198444133	0.007789490788698637	0.0010054231917616234	5.0778949078869864e-05	0.0	0.0	1.0	7.109052871041781e-05	0	0	0.008906627668433774	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
165004	ATEN26	ATEN26_trim_1.fastq.gz	4e2504c00280a27d028865b39c8238c855a33ce1578ca9e96725b34c0ff37fe3	ATEN26_trim_2.fastq.gz	48c9843cc7f651d7948489bc2283960a3c8f1868be73056cab98ed5dde201847	835	20230426T085852_jquijano	1.080267099636397	1.0175398476983237	0.00848407235473027	1.0166937272748062	0.008426902055843948	0.0008461204235175741	5.7170298886322576e-05	0.0	0.0	1.0	0.00010290653799538063	0	0	0.008552676713393858	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164998	ATEN20	ATEN20_trim_1.fastq.gz	c6247917ff97587a0e1a9c5da6f3dd3714a0deb779603f16d44ec42ff56ad11f	ATEN20_trim_2.fastq.gz	df1ff7d843129a2d8b72d546e6b80022706a0b0c2be86d77d05b6f23c7821bc7	835	20230426T085852_jquijano	1.0759801483348255	1.0185142200263069	0.008168363342949675	1.0174531065203214	0.008113097014512937	0.0010611135059853433	5.526632843673663e-05	0.0	0.0	1.0	6.631959412408396e-05	0	0	0.008709973361629694	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164927	ADIG19	ADIG19_trim_1.fastq.gz	09719d32b74aaac240f8748e58f01cbf52bd055dc1d62f8a948663f8549a04ce	ADIG19_trim_2.fastq.gz	24590d70d551e7d8db8a2adcd59307ffaee372c08e824b98caf6ba4fa7d5fb1d	835	20230426T085852_jquijano	1.0710280166681443	1.017133611135739	0.007547211632236901	1.016524071282915	0.00750288146112244	0.0006095398528238319	4.43301711144605e-05	0.0	0.0	1.0	6.649525667169076e-05	0	0	0.008987942193456867	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
164959	AMIL11	AMILCANK_trim_1.fastq.gz	4fe655059a916fe67f9fd323da2121959017e9b162b9f47e3dfd542e32704b73	AMILCANK_trim_2.fastq.gz	b61244c8bbc134ea6004b530476a6928fc32319e2563e04460aaeb4c177b4ca6	835	20230426T085852_jquijano	1.0659353049282356	1.0121993843933568	0.007610521687168097	1.011432694801168	0.007554147452448333	0.000766689592188786	5.637423471976368e-05	0.0	0.0	1.0	6.764908166371641e-05	0	0	0.008467410054908505	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.29466000	120.01467000	20211005	NoData
164994	ATEN16	ATEN16_trim_1.fastq.gz	eed2e845a1bd5372d038fdbe3e5868004a77376195f07c601474896cb7d13e77	ATEN16_trim_2.fastq.gz	327cb02a6fbb3aca09bb8cfb947887b7daf93bce4371b1cb97083cd8da10177e	835	20230426T085852_jquijano	1.0747728080418337	1.0180636645174392	0.007706757374219424	1.016987358480987	0.007645834391024014	0.0010763060364522516	6.0922983195410467e-05	0.0	0.0	1.0	6.0922983195410467e-05	0	0	0.008711986596943697	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164991	ATEN13	ATEN13_trim_1.fastq.gz	a41f85ee739db6a4d0fdefdbbdd924526c4b9a146462414ab8e77e82e74fe41d	ATEN13_trim_2.fastq.gz	954b436981021aa5631331981f833e0d0bd5af3a219cc636b78eb07af224f219	835	20230426T085852_jquijano	1.0765509138123401	1.0201028841122048	0.008106320165088518	1.019105638878741	0.008037204158808835	0.0009972452334639954	6.911600627968286e-05	0.0	0.0	1.0	5.924229109687102e-05	0	0	0.008915964810079089	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164996	ATEN18	ATEN18_trim_1.fastq.gz	a689f903ed8a32eee2809a863897bf755a181f20431d39a4dbceb4a6bf60a6ec	ATEN18_trim_2.fastq.gz	864a617246db7f55f05caef6a9cb1731a3f09fb1bb77ac34a1de1dd46b836073	835	20230426T085852_jquijano	1.077099800966733	1.0170145009951663	0.008757463747512084	1.016184247938584	0.00871197042934319	0.0008302530565823144	4.549331816889394e-05	0.0	0.0	1.0	6.823997725334092e-05	0	0	0.008484503838498721	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 tenuis	16.29473000	120.01448000	20211113	NoData
164967	AMIL19	AMILMAGD_trim_1.fastq.gz	19aea6e3485db97b77281b85db4c3cae823777b3b35fb12156f2d146c924a1ad	AMILMAGD_trim_2.fastq.gz	9eb62119561aabcdb2c3e8340f70acdd985134b6ddd7b0fcbfbc3a89c44e326a	835	20230426T085852_jquijano	1.1153163000409891	1.022953955458396	0.011695586828801749	1.0222161497472333	0.011654597622626042	0.0007378057111627271	4.0989206175707065e-05	0.0	0.0	1.0	8.197841235141413e-05	0	0	0.008607733296898483	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 millepora	16.31487000	120.03128000	20211005	NoData
164932	ADIG24	ADIG24_trim_1.fastq.gz	f690009b4f2d11395029a73ca3447f3aeb062f0a37059b40ab9dc44c1a3ac7c1	ADIG24_trim_2.fastq.gz	6ec870d3782da45366fd806cbf2b9561c12f8ca22ed31286322b5c28c8d62a56	835	20230426T085852_jquijano	1.0802252785767807	1.0174397524836238	0.007795315559208141	1.0168838074980058	0.0077590582775374055	0.000555944985617945	3.625728167073554e-05	0.0	0.0	1.0	7.251456334147108e-05	0	0	0.009257692586594474	0	0	0	0	0	0	coral	Cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	 digitifera	16.31042000	120.02948000	20211027	NoData
