Species,Day elapsed,Colony,N fragment,Bleached fragments,Healthy fragments,Fragment ID,Fragment #,status
A. tenuis,6,ATEN20,8,0,8,ATEN20_1,1,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_2,2,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_3,3,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_4,4,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_5,5,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_6,6,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_7,7,1
A. tenuis,6,ATEN20,8,0,8,ATEN20_8,8,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_1,1,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_2,2,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_3,3,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_4,4,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_5,5,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_6,6,1
A. tenuis,6,ATEN21,7,0,7,ATEN21_7,7,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_1,1,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_2,2,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_3,3,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_4,4,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_5,5,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_6,6,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_7,7,1
A. tenuis,6,ATEN22,8,0,8,ATEN22_8,8,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_1,1,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_2,2,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_3,3,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_4,4,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_5,5,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_6,6,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_7,7,1
A. tenuis,6,ATEN23,8,0,8,ATEN23_8,8,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_1,1,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_2,2,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_3,3,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_4,4,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_5,5,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_6,6,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_7,7,1
A. tenuis,6,ATEN26,8,1,7,ATEN26_8,8,2
A. tenuis,6,ATEN27,8,0,8,ATEN27_1,1,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_2,2,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_3,3,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_4,4,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_5,5,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_6,6,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_7,7,1
A. tenuis,6,ATEN27,8,0,8,ATEN27_8,8,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_1,1,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_2,2,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_3,3,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_4,4,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_5,5,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_6,6,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_7,7,1
A. tenuis,6,ATEN28,8,0,8,ATEN28_8,8,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_1,1,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_2,2,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_3,3,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_4,4,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_5,5,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_6,6,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_7,7,1
A. tenuis,6,ATEN29,8,0,8,ATEN29_8,8,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_1,1,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_2,2,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_3,3,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_4,4,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_5,5,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_6,6,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_7,7,1
A. tenuis,6,ATEN30,8,0,8,ATEN30_8,8,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_1,1,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_2,2,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_3,3,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_4,4,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_5,5,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_6,6,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_7,7,1
A. tenuis,7,ATEN01,8,0,8,ATEN01_8,8,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_1,1,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_2,2,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_3,3,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_4,4,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_5,5,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_6,6,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_7,7,1
A. tenuis,7,ATEN02,8,0,8,ATEN02_8,8,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_1,1,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_2,2,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_3,3,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_4,4,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_5,5,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_6,6,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_7,7,1
A. tenuis,7,ATEN03,8,0,8,ATEN03_8,8,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_1,1,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_2,2,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_3,3,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_4,4,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_5,5,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_6,6,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_7,7,1
A. tenuis,7,ATEN04,8,1,7,ATEN04_8,8,2
A. tenuis,7,ATEN05,8,0,8,ATEN05_1,1,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_2,2,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_3,3,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_4,4,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_5,5,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_6,6,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_7,7,1
A. tenuis,7,ATEN05,8,0,8,ATEN05_8,8,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_1,1,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_2,2,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_3,3,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_4,4,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_5,5,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_6,6,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_7,7,1
A. tenuis,7,ATEN06,8,0,8,ATEN06_8,8,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_1,1,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_2,2,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_3,3,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_4,4,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_5,5,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_6,6,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_7,7,1
A. tenuis,7,ATEN10,8,0,8,ATEN10_8,8,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_1,1,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_2,2,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_3,3,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_4,4,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_5,5,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_6,6,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_7,7,1
A. tenuis,7,ATEN11,8,0,8,ATEN11_8,8,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_1,1,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_2,2,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_3,3,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_4,4,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_5,5,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_6,6,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_7,7,1
A. tenuis,7,ATEN12,8,0,8,ATEN12_8,8,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_1,1,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_2,2,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_3,3,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_4,4,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_5,5,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_6,6,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_7,7,1
A. tenuis,7,ATEN13,8,0,8,ATEN13_8,8,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_1,1,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_2,2,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_3,3,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_4,4,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_5,5,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_6,6,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_7,7,1
A. tenuis,7,ATEN14,8,0,8,ATEN14_8,8,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_1,1,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_2,2,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_3,3,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_4,4,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_5,5,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_6,6,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_7,7,1
A. tenuis,7,ATEN15,8,0,8,ATEN15_8,8,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_1,1,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_2,2,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_3,3,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_4,4,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_5,5,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_6,6,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_7,7,1
A. tenuis,7,ATEN16,8,0,8,ATEN16_8,8,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_1,1,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_2,2,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_3,3,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_4,4,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_5,5,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_6,6,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_7,7,1
A. tenuis,7,ATEN17,8,1,7,ATEN17_8,8,2
A. tenuis,7,ATEN18,8,0,8,ATEN18_1,1,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_2,2,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_3,3,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_4,4,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_5,5,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_6,6,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_7,7,1
A. tenuis,7,ATEN18,8,0,8,ATEN18_8,8,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_1,1,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_2,2,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_3,3,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_4,4,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_5,5,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_6,6,1
A. tenuis,7,ATEN19,7,0,7,ATEN19_7,7,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_1,1,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_2,2,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_3,3,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_4,4,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_5,5,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_6,6,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_7,7,1
A. tenuis,7,ATEN20,8,0,8,ATEN20_8,8,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_1,1,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_2,2,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_3,3,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_4,4,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_5,5,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_6,6,1
A. tenuis,7,ATEN21,7,0,7,ATEN21_7,7,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_1,1,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_2,2,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_3,3,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_4,4,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_5,5,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_6,6,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_7,7,1
A. tenuis,7,ATEN22,8,0,8,ATEN22_8,8,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_1,1,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_2,2,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_3,3,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_4,4,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_5,5,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_6,6,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_7,7,1
A. tenuis,7,ATEN23,8,0,8,ATEN23_8,8,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_1,1,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_2,2,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_3,3,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_4,4,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_5,5,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_6,6,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_7,7,1
A. tenuis,7,ATEN26,8,1,7,ATEN26_8,8,2
A. tenuis,7,ATEN27,8,0,8,ATEN27_1,1,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_2,2,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_3,3,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_4,4,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_5,5,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_6,6,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_7,7,1
A. tenuis,7,ATEN27,8,0,8,ATEN27_8,8,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_1,1,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_2,2,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_3,3,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_4,4,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_5,5,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_6,6,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_7,7,1
A. tenuis,7,ATEN28,8,0,8,ATEN28_8,8,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_1,1,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_2,2,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_3,3,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_4,4,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_5,5,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_6,6,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_7,7,1
A. tenuis,7,ATEN29,8,0,8,ATEN29_8,8,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_1,1,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_2,2,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_3,3,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_4,4,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_5,5,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_6,6,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_7,7,1
A. tenuis,7,ATEN30,8,0,8,ATEN30_8,8,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_1,1,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_2,2,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_3,3,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_4,4,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_5,5,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_6,6,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_7,7,1
A. tenuis,8,ATEN01,8,0,8,ATEN01_8,8,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_1,1,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_2,2,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_3,3,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_4,4,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_5,5,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_6,6,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_7,7,1
A. tenuis,8,ATEN02,8,0,8,ATEN02_8,8,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_1,1,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_2,2,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_3,3,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_4,4,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_5,5,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_6,6,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_7,7,1
A. tenuis,8,ATEN03,8,0,8,ATEN03_8,8,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_1,1,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_2,2,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_3,3,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_4,4,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_5,5,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_6,6,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_7,7,1
A. tenuis,8,ATEN04,8,1,7,ATEN04_8,8,2
A. tenuis,8,ATEN05,8,0,8,ATEN05_1,1,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_2,2,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_3,3,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_4,4,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_5,5,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_6,6,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_7,7,1
A. tenuis,8,ATEN05,8,0,8,ATEN05_8,8,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_1,1,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_2,2,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_3,3,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_4,4,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_5,5,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_6,6,1
A. tenuis,8,ATEN06,8,2,6,ATEN06_7,7,2
A. tenuis,8,ATEN06,8,2,6,ATEN06_8,8,2
A. tenuis,8,ATEN10,8,0,8,ATEN10_1,1,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_2,2,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_3,3,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_4,4,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_5,5,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_6,6,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_7,7,1
A. tenuis,8,ATEN10,8,0,8,ATEN10_8,8,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_1,1,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_2,2,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_3,3,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_4,4,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_5,5,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_6,6,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_7,7,1
A. tenuis,8,ATEN11,8,0,8,ATEN11_8,8,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_1,1,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_2,2,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_3,3,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_4,4,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_5,5,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_6,6,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_7,7,1
A. tenuis,8,ATEN12,8,0,8,ATEN12_8,8,1
A. tenuis,8,ATEN13,8,0,8,ATEN13_1,1,1
A. tenuis,8,ATEN13,8,0,8,ATEN13_2,2,1
A. tenuis,8,ATEN13,8,0,8,ATEN13_3,3,1
A. tenuis,8,ATEN13,8,0,8,ATEN13_4,4,1
