Colony ID,Tank ID,Experiment period,Treatment,Sample Mean Gray Value,Standard Mean Gray Value,Normalized mean gray value
MAGG,BT6,Pre-exposure,Control,151.79,206.463,73.51922620517962
MAGG,BT7,Pre-exposure,Heat-stressed,93.68,202.81,46.19101622207978
MAGG,BT7,Pre-exposure,Heat-stressed,136.931,202.668,67.56419365662069
MAGG,BT8,Pre-exposure,Control,133.373,196.944,67.72128117637502
MAGG,BT8,Pre-exposure,Control,133.639,196.635,67.96297708953138
MAGH,BT1,Pre-exposure,Control,94.271,180.696,52.171049718864836
MAGH,BT1,Pre-exposure,Control,126.861,180.168,70.41261489276675
MAGH,BT2,Pre-exposure,Control,113.779,210.142,54.143864624872705
MAGH,BT2,Pre-exposure,Control,108.38,209.996,51.61050686679746
MAGH,BT3,Pre-exposure,Heat-stressed,84.945,200.632,42.33870967741935
MAGH,BT3,Pre-exposure,Heat-stressed,96.773,200.829,48.186765855528826
MAGH,BT4,Pre-exposure,Heat-stressed,146.212,215.811,67.75002200999948
MAGH,BT4,Pre-exposure,Heat-stressed,110.512,215.863,51.19543414109875
MAGH,BT5,Pre-exposure,Heat-stressed,94.116,208.913,45.05033195636461
MAGH,BT5,Pre-exposure,Heat-stressed,129.26,209.707,61.63838116991802
MAGH,BT6,Pre-exposure,Control,144.541,206.926,69.85154113064574
MAGH,BT6,Pre-exposure,Control,171.823,206.974,83.01670741252525
MAGH,BT7,Pre-exposure,Heat-stressed,92.015,198.865,46.27008271943278
MAGH,BT7,Pre-exposure,Heat-stressed,132.814,198.723,66.83373338768033
MAGH,BT8,Pre-exposure,Control,121.826,196.92,61.86573227706683
MAGH,BT8,Pre-exposure,Control,97.161,197.005,49.31905281591838
MAGI,BT1,Pre-exposure,Control,165.703,221.704,74.74064518457043
MAGI,BT1,Pre-exposure,Control,154.14,221.733,69.51603956109375
MAGI,BT2,Pre-exposure,Control,158.852,210.688,75.39679526123936
MAGI,BT2,Pre-exposure,Control,163.053,210.821,77.34191565356392
MAGI,BT3,Pre-exposure,Heat-stressed,142.678,209.028,68.25784105478692
MAGI,BT3,Pre-exposure,Heat-stressed,134.744,209.279,64.38486422431299
MAGI,BT4,Pre-exposure,Heat-stressed,144.835,190.587,75.9941653942819
MAGI,BT4,Pre-exposure,Heat-stressed,148.469,190.519,77.92871052231011
MAGI,BT5,Pre-exposure,Heat-stressed,136.945,199.783,68.54687335759299
MAGI,BT5,Pre-exposure,Heat-stressed,151.492,199.533,75.92328086081
MAGI,BT6,Pre-exposure,Control,157.828,196.902,80.15561040517618
MAGI,BT6,Pre-exposure,Control,122.189,196.639,62.13874155177762
MAGI,BT7,Pre-exposure,Heat-stressed,182.195,204.309,89.17619879692035
MAGI,BT7,Pre-exposure,Heat-stressed,171.647,204.272,84.02864807707371
MAGI,BT8,Pre-exposure,Control,138.971,202.974,68.46738991200844
MAGI,BT8,Pre-exposure,Control,127.19,202.862,62.69779455984856
MAGJ,BT1,Pre-exposure,Control,149.717,203.596,73.53631701998074
MAGJ,BT1,Pre-exposure,Control,121.849,204.169,59.68046079473377
MAGJ,BT2,Pre-exposure,Control,126.454,208.824,60.55530015707006
MAGJ,BT2,Pre-exposure,Control,152.917,209.36,73.04021780664883
MAGJ,BT3,Pre-exposure,Heat-stressed,167.314,200.813,83.31831106551867
MAGJ,BT3,Pre-exposure,Heat-stressed,194.248,200.885,96.69611967045823
MAGJ,BT4,Pre-exposure,Heat-stressed,137.507,202.709,67.83467926929737
MAGJ,BT4,Pre-exposure,Heat-stressed,132.068,202.57,65.1962284642346
MAGJ,BT5,Pre-exposure,Heat-stressed,163.283,197.102,82.8418788241621
MAGJ,BT5,Pre-exposure,Heat-stressed,160.97,197.433,81.53145624085133
MAGJ,BT6,Pre-exposure,Control,170.889,199.261,85.76138832987891
MAGJ,BT6,Pre-exposure,Control,137.56,199.697,68.88435980510474
MAGJ,BT7,Pre-exposure,Heat-stressed,132.805,208.679,63.64080717273899
MAGJ,BT7,Pre-exposure,Heat-stressed,166.581,209.078,79.67409292225868
MAGJ,BT8,Pre-exposure,Control,133.93,210.368,63.66462579860055
MAGJ,BT8,Pre-exposure,Control,163.155,211.065,77.30083149740601
MAGK,BT1,Pre-exposure,Control,146.232,202.432,72.2375908947202
MAGK,BT1,Pre-exposure,Control,114.13,202.092,56.47427904122873
MAGK,BT2,Pre-exposure,Control,122.007,193.607,63.017866089552555
MAGK,BT2,Pre-exposure,Control,132.004,193.834,68.10157144773362
MAGK,BT3,Pre-exposure,Heat-stressed,149.417,209.239,71.409727632038
MAGK,BT3,Pre-exposure,Heat-stressed,131.271,209.121,62.77274879136958
MAGK,BT4,Pre-exposure,Heat-stressed,91.279,206.888,44.12000696028769
MAGK,BT4,Pre-exposure,Heat-stressed,135.397,207.15,65.3618151098238
MAGK,BT5,Pre-exposure,Heat-stressed,110.713,206.339,53.655876979145965
MAGK,BT5,Pre-exposure,Heat-stressed,144.548,206.023,70.16109851812662
MAGK,BT6,Pre-exposure,Control,136.839,205.425,66.6126323475721
MAGK,BT6,Pre-exposure,Control,151.419,205.502,73.68249457426205
MAGK,BT7,Pre-exposure,Heat-stressed,117.467,201.395,58.326671466521006
MAGK,BT7,Pre-exposure,Heat-stressed,113.145,201.833,56.058721814569466
MAGK,BT8,Pre-exposure,Control,132.972,192.241,69.16942795761571
MAGK,BT8,Pre-exposure,Control,121.712,191.795,63.45942282124144
MAGL,BT1,Pre-exposure,Control,160.57,212.385,75.60326765072864
MAGL,BT1,Pre-exposure,Control,112.38,213.03,52.753133361498385
MAGL,BT2,Pre-exposure,Control,93.676,194.954,48.05030930373319
MAGL,BT2,Pre-exposure,Control,80.165,195.66,40.97158335888787
MAGL,BT3,Pre-exposure,Heat-stressed,139.086,208.675,66.65197076794058
MAGL,BT3,Pre-exposure,Heat-stressed,145.249,206.744,70.255485044306
MAGL,BT4,Pre-exposure,Heat-stressed,93.944,191.68,49.010851419031724
MAGL,BT4,Pre-exposure,Heat-stressed,101.418,191.727,52.89708804706692
MAGL,BT5,Pre-exposure,Heat-stressed,153.639,200.762,76.52792859206424
MAGL,BT5,Pre-exposure,Heat-stressed,123.417,200.821,61.45622220783683
MAGL,BT6,Pre-exposure,Control,129.015,198.135,65.11469452645923
MAGL,BT6,Pre-exposure,Control,103.579,198.221,52.25430201643619
MAGL,BT7,Pre-exposure,Heat-stressed,69.496,189.775,36.62020814121986
MAGL,BT7,Pre-exposure,Heat-stressed,82.7,190.429,43.42825935125427
MAGL,BT8,Pre-exposure,Control,90.153,195.596,46.091433362645454
MAGL,BT8,Pre-exposure,Control,114.528,195.563,58.563225149951684
MAGM,BT1,Pre-exposure,Control,102.737,194.927,52.705371754554264
MAGM,BT1,Pre-exposure,Control,116.153,195.026,59.5576999989745
MAGM,BT2,Pre-exposure,Control,103.881,204.163,50.8814035843909
MAGM,BT2,Pre-exposure,Control,133.491,204.369,65.31861485841787
MAGM,BT3,Pre-exposure,Heat-stressed,118.318,205.985,57.44010486200452
MAGM,BT3,Pre-exposure,Heat-stressed,115.072,206.03,55.85206037955638
MAGM,BT4,Pre-exposure,Heat-stressed,105.298,209.117,50.35362978619625
MAGM,BT4,Pre-exposure,Heat-stressed,99.916,208.957,47.81653641658332
MAGM,BT5,Pre-exposure,Heat-stressed,113.183,187.89,60.238969609878126
MAGM,BT5,Pre-exposure,Heat-stressed,123.202,187.897,65.56890211126309
MAGM,BT6,Pre-exposure,Control,116.327,209.386,55.556245403226576
MAGM,BT6,Pre-exposure,Control,106.067,209.352,50.66443119721807
MAGM,BT7,Pre-exposure,Heat-stressed,104.679,198.438,52.75148913010613
MAGM,BT7,Pre-exposure,Heat-stressed,138.817,198.3,70.00353000504288
MAGM,BT8,Pre-exposure,Control,134.905,204.132,66.08713969392353
MAGM,BT8,Pre-exposure,Control,135.484,204.007,66.41144666604578
MAGN,BT1,Pre-exposure,Control,129.397,190.453,67.94169690159777
MAGN,BT1,Pre-exposure,Control,111.448,190.468,58.51271604679001
MAGN,BT2,Pre-exposure,Control,74.916,167.374,44.75964008746878
MAGN,BT2,Pre-exposure,Control,105.874,167.29,63.28770398708829
MAGN,BT3,Pre-exposure,Heat-stressed,127.295,186.39,68.2949729062718
MAGN,BT3,Pre-exposure,Heat-stressed,131.401,186.464,70.46990303758366
MAGN,BT4,Pre-exposure,Heat-stressed,175.737,215.825,81.42569211166455
MAGN,BT4,Pre-exposure,Heat-stressed,167.354,216.104,77.44141709547256
MAGN,BT5,Pre-exposure,Heat-stressed,153.517,201.941,76.0207189228537
MAGN,BT5,Pre-exposure,Heat-stressed,138.426,202.261,68.43929378377442
MAGN,BT6,Pre-exposure,Control,140.386,199.303,70.43847809616514
MAGN,BT6,Pre-exposure,Control,125.162,198.813,62.95463576325493
MAGN,BT7,Pre-exposure,Heat-stressed,98.955,196.101,50.461241911056035
MAGN,BT7,Pre-exposure,Heat-stressed,86.855,196.172,44.27492200721816
MAGN,BT8,Pre-exposure,Control,172.24,206.199,83.53095795808902
MAGN,BT8,Pre-exposure,Control,159.928,206.033,77.62251678129232
MAGO,BT1,Pre-exposure,Control,106.292,183.226,58.011417593572965
MAGO,BT1,Pre-exposure,Control,110.13,182.955,60.19512994998769
MAGO,BT2,Pre-exposure,Control,129.229,213.924,60.40883678315664
MAGO,BT2,Pre-exposure,Control,137.761,213.725,64.4571294888291
MAGO,BT3,Pre-exposure,Heat-stressed,101.961,198.607,51.33806965514811
MAGO,BT3,Pre-exposure,Heat-stressed,156.216,198.704,78.61744101779531
MAGO,BT4,Pre-exposure,Heat-stressed,141.043,196.771,71.67875347485149
MAGO,BT4,Pre-exposure,Heat-stressed,89.75,197.145,45.524867483324456
MAGO,BT5,Pre-exposure,Heat-stressed,134.42,190.749,70.46956995842703
MAGO,BT5,Pre-exposure,Heat-stressed,119.235,191.337,62.3167500274385
MAGO,BT6,Pre-exposure,Control,140.854,189.36,74.38424165610478
MAGO,BT6,Pre-exposure,Control,113.393,189.208,59.93034121178808
MAGO,BT7,Pre-exposure,Heat-stressed,156.142,206.455,75.63004044464896
MAGO,BT7,Pre-exposure,Heat-stressed,137.993,206.33,66.87975573111035
MAGO,BT8,Pre-exposure,Control,152.718,207.003,73.77574238054521
MAGO,BT8,Pre-exposure,Control,131.007,207.693,63.07723418699715
